LID,Glottocode,Language,NPStructureID,NPStructureExample,NPStructureType,NPStructureMarkingAssignmentType,NPStructureMarkingType,NPStructureIsOvertlyMarked,NPStructureMarkerID,NPStructureAgreementCategory,NPStructureAgreementMacrocategory,NPStructureWordOrder,NPStructureHasAlienability,NPStructureAlienabilityType,NPStructureDependentPoSConstraints,NPStructureDependentSemConstraints,NPStructureDependentSemConstraintsBinned,NPStructureHeadlessness,NPStructureHeadSemConstraints,NPStructureHeadSemConstraintsBinned,NPStructureHeadAdditionalConstraintsNotes
660,band1339,Bandjalang,670,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Quant,,,,,,
660,band1339,Bandjalang,671,,,,,,1559,,,Head-Dependent,,,S,,,,,,
107,hung1274,Hungarian,672,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
2078,west2392,Mari (Hill),673,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
701,sout2674,Saami (South),674,,Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,FALSE,neutral,Adj,,,ungrammatical,neutral,neutral,
702,lule1254,Saami (Lule),675,,Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,FALSE,neutral,Adj,,,ungrammatical,neutral,neutral,
703,pite1240,Saami (Pite),676,,Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,FALSE,neutral,Adj,,,ungrammatical,,,
704,umes1235,Saami (Ume),677,,Anti-construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
705,skol1241,Saami (Skolt),678,,Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,FALSE,neutral,Adj,,,ungrammatical,neutral,neutral,
706,inar1241,Saami (Inari),679,,Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,FALSE,neutral,Adj,,,OK,neutral,neutral,
707,ters1235,Saami (Ter),680,,Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,FALSE,neutral,Adj,,,ungrammatical,neutral,neutral,
708,akka1237,Saami (Akkala),682,,Anti-construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Number,number,Dependent-Head,FALSE,neutral,PTCP,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Ord,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,Adj,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,PTCP,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,Ord,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Adj,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,PTCP,specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),683,,ACAgr+HDAgr,mixed,,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Ord,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Number,number,Dependent-Head,FALSE,neutral,PTCP,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Ord,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,Adj,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,PTCP,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,Ord,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Adj,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,PTCP,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),684,,ACAgr+HDAgr,mixed,,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Ord,specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),685,,Governed,government,,TRUE,,,,Dependent-Head,FALSE,neutral,N,,,,neutral,neutral,
711,norw1259,Norwegian (Bokmål),686,,Governed,government,,TRUE,,,,Dependent-Head,FALSE,neutral,N,,,,neutral,neutral,
710,faro1244,Faroese,687,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
710,faro1244,Faroese,687,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
710,faro1244,Faroese,687,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
1957,moks1248,Mordvin (Moksha),688,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
2120,erzy1239,Mordvin (Erzya),689,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
717,komi1269,Komi (Permyak),690,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
1814,kare1335,Karelian,691,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
1814,kare1335,Karelian,691,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Role,role,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
676,khor1267,Kurmanjî,692,vê şerbet-a me DEM(OBL.F.SG) sorbet-EZ(F.SG) POSS.1PL ‘this sorbet of ours’,Governed,government,,TRUE,1575,,,,,,N_or_Pro,,,,,,
1516,gaga1249,Gagauz,693,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,OK,,,
748,azer1255,Azerbaijani,694,gözel qïz beautiful girl,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,,,
1181,crim1257,Tatar (Crimean),695,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
2024,mace1250,Macedonian,696,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1375,dani1285,Danish,697,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,non-specific,pragmatic,,,,
677,swed1254,Swedish,698,"ett stor-t hus INDEF.neut big-neut.sg house(neut)en stor-Ø bil INDEF.common big-common car(common)stor-a bil-ar big-pl car-pl",Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
677,swed1254,Swedish,698,"ett stor-t hus INDEF.neut big-neut.sg house(neut)en stor-Ø bil INDEF.common big-common car(common)stor-a bil-ar big-pl car-pl",Head-driven agreement,agreement/class marker,agreement,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),700,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),700,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
712,norw1258,Norwegian (Nynorsk),700,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),701,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),701,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Referential,pragmatic,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
711,norw1259,Norwegian (Bokmål),701,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,OK,neutral,neutral,
3001,juti1236,Jutish,702,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,Dependent-Head,,,Adj,specific,pragmatic,OK,,,
1295,stan1295,German (Berlin),703,"jut-a man! good-ATTR[m.sg] man ‘(my) good man!’ (adressing a male)jut-e leute! good-ATTR[pl.] people ‘(my) good fellows’ (adressing a group of people)=n kleen-et INDEF[n.] little-ATTR:n. ‘a little (one)’",Anti-construct state agreement,construct state,agreeing construct,TRUE,1560,Number,number,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
1295,stan1295,German (Berlin),703,"jut-a man! good-ATTR[m.sg] man ‘(my) good man!’ (adressing a male)jut-e leute! good-ATTR[pl.] people ‘(my) good fellows’ (adressing a group of people)=n kleen-et INDEF[n.] little-ATTR:n. ‘a little (one)’",Anti-construct state agreement,construct state,agreeing construct,TRUE,1560,Number,number,Dependent-Head,FALSE,neutral,PTCP,neutral,neutral,OK,neutral,neutral,
1295,stan1295,German (Berlin),703,"jut-a man! good-ATTR[m.sg] man ‘(my) good man!’ (adressing a male)jut-e leute! good-ATTR[pl.] people ‘(my) good fellows’ (adressing a group of people)=n kleen-et INDEF[n.] little-ATTR:n. ‘a little (one)’",Anti-construct state agreement,construct state,agreeing construct,TRUE,1560,Gender,classification,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
1295,stan1295,German (Berlin),703,"jut-a man! good-ATTR[m.sg] man ‘(my) good man!’ (adressing a male)jut-e leute! good-ATTR[pl.] people ‘(my) good fellows’ (adressing a group of people)=n kleen-et INDEF[n.] little-ATTR:n. ‘a little (one)’",Anti-construct state agreement,construct state,agreeing construct,TRUE,1560,Gender,classification,Dependent-Head,FALSE,neutral,PTCP,neutral,neutral,OK,neutral,neutral,
1295,stan1295,German (Berlin),703,"jut-a man! good-ATTR[m.sg] man ‘(my) good man!’ (adressing a male)jut-e leute! good-ATTR[pl.] people ‘(my) good fellows’ (adressing a group of people)=n kleen-et INDEF[n.] little-ATTR:n. ‘a little (one)’",Anti-construct state agreement,construct state,agreeing construct,TRUE,1560,Role,role,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
1295,stan1295,German (Berlin),703,"jut-a man! good-ATTR[m.sg] man ‘(my) good man!’ (adressing a male)jut-e leute! good-ATTR[pl.] people ‘(my) good fellows’ (adressing a group of people)=n kleen-et INDEF[n.] little-ATTR:n. ‘a little (one)’",Anti-construct state agreement,construct state,agreeing construct,TRUE,1560,Role,role,Dependent-Head,FALSE,neutral,PTCP,neutral,neutral,OK,neutral,neutral,
64,dier1241,Diyari,704,"t̪al̺ara      mad̺a    pin̺a     madarain              stone       big         new-  ABS‘Big new rain stones’",Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,Adj,,,,,,
64,dier1241,Diyari,704,"t̪al̺ara      mad̺a    pin̺a     madarain              stone       big         new-  ABS‘Big new rain stones’",Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,Num,,,,,,
64,dier1241,Diyari,704,"t̪al̺ara      mad̺a    pin̺a     madarain              stone       big         new-  ABS‘Big new rain stones’",Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,Quant,,,,,,
141,kore1280,Korean,705,"[nay-ka kuli-n] kulim I[-SM draw-ADNZ] picture ‘'the picture (that) I drew'[acwu chincelha-n] ku sonye [very kind-ADNZ] DET girl 'the girl who is very kind'",,,,,1562,,,Dependent-Head,,,S,,,,,,
141,kore1280,Korean,706,"NUM tases haksayng 'five students'DET ku sensayng 'the teacher'",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Art,,,,neutral,neutral,
141,kore1280,Korean,706,"NUM tases haksayng 'five students'DET ku sensayng 'the teacher'",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Num,,,,neutral,neutral,
118,nucl1643,Japanese,707,waka-i hito young person 'a young person',Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,,,,neutral,neutral,
2774,xish1235,Lalo,708,"(possessor) ɣə̀ (possessed); ""possessive case particle"" ɣə̀ also included in some lexicalized ""genitival compounds""",Governed,government,,TRUE,1563,,,Dependent-Head,,,N,,,OK,,,
2774,xish1235,Lalo,709,,Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,Adj,,,,,,
2534,turk1304,Turkmen,710,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,,,OK,neutral,neutral,
2534,turk1304,Turkmen,710,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,DEM,,,OK,neutral,neutral,
2534,turk1304,Turkmen,710,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Num,,,OK,neutral,neutral,
2534,turk1304,Turkmen,710,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,PTCP,,,OK,neutral,neutral,
2534,turk1304,Turkmen,711,,Dep-driven agr. + Governed,mixed,,TRUE,1564,,,Possessor-Head-Px.word,FALSE,neutral,N,specific,pragmatic,,neutral,neutral,
2534,turk1304,Turkmen,711,,Dep-driven agr. + Governed,mixed,,TRUE,1565,,,Possessor-Head-Px.word,FALSE,neutral,N,specific,pragmatic,,neutral,neutral,
2534,turk1304,Turkmen,712,"If genitive is absent, possessor is non-specific, e.g. mekdeb direktor-ɪ school director-POSS3SG 'school director'",Dep-driven agreement,agreement/class marker,,TRUE,1565,,,Dependent-Head,FALSE,neutral,N_or_Pro,non-specific,pragmatic,,neutral,neutral,
670,turk1303,Khalaj,713,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,,,OK,neutral,neutral,
670,turk1303,Khalaj,714,"If genitive is absent, possessor is non-specific",Dep-driven agreement,agreement/class marker,,TRUE,,,,Dependent-Head,FALSE,neutral,N_or_Pro,non-specific,pragmatic,,neutral,neutral,
670,turk1303,Khalaj,715,,Dep-driven agr. + Governed,mixed,,TRUE,1567,,,Possessor-Head-Px.word,FALSE,neutral,N,specific,pragmatic,,neutral,neutral,
670,turk1303,Khalaj,716,"(dar) miyān-i šahrhā (in) between-EZ townsämr-u muškil matter-EZ difficult 'a difficult matter'išɣ-i däbbä love-EZ homosexuality 'the love of homosexuality’",Construct state,construct state,construct marker,TRUE,1568,,,Dependent-Head,FALSE,neutral,Adj,,,,,,
670,turk1303,Khalaj,716,"(dar) miyān-i šahrhā (in) between-EZ townsämr-u muškil matter-EZ difficult 'a difficult matter'išɣ-i däbbä love-EZ homosexuality 'the love of homosexuality’",Construct state,construct state,construct marker,TRUE,1568,,,Dependent-Head,FALSE,neutral,N_or_Pro,,,,,,
670,turk1303,Khalaj,716,"(dar) miyān-i šahrhā (in) between-EZ townsämr-u muškil matter-EZ difficult 'a difficult matter'išɣ-i däbbä love-EZ homosexuality 'the love of homosexuality’",Construct state,construct state,construct marker,TRUE,1568,,,Dependent-Head,FALSE,neutral,Adp,,,,,,
2015,manc1252,Manchu,717,"ajige eberi saman very.young weak shamanaišin weihe gold horn",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,non-specific,pragmatic,,,,
2015,manc1252,Manchu,717,"ajige eberi saman very.young weak shamanaišin weihe gold horn",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,N,non-specific,pragmatic,,,,
2015,manc1252,Manchu,718,"biya-i elden moon-GEN light moonlight, light of the moonkhan'i jui khan-GEN son 'the khan's son'bou i fu house GEN wall the wall of the house",Governed,government,,TRUE,1569,,,Dependent-Head,FALSE,neutral,N,specific,pragmatic,,,,
2015,manc1252,Manchu,719,"ere ulg'an uju-nge daifu eigen sargan jue n'alma umuši amba ubu-nge n'alma kaithis pig head-ATTR doctor husband wife two people very great fate-ATTR people COP'this medical doctor, who has a pig's head, and his wife, they are both people with lucky fate'",Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,FALSE,neutral,N,,,OK,,,
2016,tuuu1240,Mangghuer,720,[[mu=ni ana]=ni shu] 1:SG=GEN mother=GEN book 'my mother's book',Governed,government,,TRUE,1570,,,Dependent-Head,FALSE,neutral,N_or_Pro,neutral,neutral,,neutral,neutral,
2016,tuuu1240,Mangghuer,721,ni bayang kong DEM:PROX rich person 'this rich person',Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,,neutral,neutral,
32,basq1248,Basque,722,,Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,Adj,,,,,,
738,even1260,Even,723,"min ora-r-bu my reindeer-PL-1SG 'my reindeer (pl)'hiakita öjde-le-n tree top-LOC-3SG 'at the top of the tree' (lit. tree at its top)mugdeken herde-du-n stump bottom-DAT-3SG 'under the stump'",Dep-driven agr. + Governed,mixed,,TRUE,1571,Number,number,Dependent-Head,,,N_or_Pro,,,,,,
738,even1260,Even,723,"min ora-r-bu my reindeer-PL-1SG 'my reindeer (pl)'hiakita öjde-le-n tree top-LOC-3SG 'at the top of the tree' (lit. tree at its top)mugdeken herde-du-n stump bottom-DAT-3SG 'under the stump'",Dep-driven agr. + Governed,mixed,,TRUE,1571,Number,number,Dependent-Head,,,Adp,,,,,,
738,even1260,Even,723,"min ora-r-bu my reindeer-PL-1SG 'my reindeer (pl)'hiakita öjde-le-n tree top-LOC-3SG 'at the top of the tree' (lit. tree at its top)mugdeken herde-du-n stump bottom-DAT-3SG 'under the stump'",Dep-driven agr. + Governed,mixed,,TRUE,1571,Person,person,Dependent-Head,,,N_or_Pro,,,,,,
738,even1260,Even,723,"min ora-r-bu my reindeer-PL-1SG 'my reindeer (pl)'hiakita öjde-le-n tree top-LOC-3SG 'at the top of the tree' (lit. tree at its top)mugdeken herde-du-n stump bottom-DAT-3SG 'under the stump'",Dep-driven agr. + Governed,mixed,,TRUE,1571,Person,person,Dependent-Head,,,Adp,,,,,,
738,even1260,Even,724,"Beji-l hör-če-wut-ten emu-re-mman-PL go-PFCT.PART-ACC-3PL bring-NONFUT-1SGBeji-l-bu hör-če-wut-ten emu-re-mman-PL-ACC go-PFCT.PART-ACC-3PL bring-NONFUT-1SG'I brought back the men who had left'",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,1571,Number,number,Dependent-Head,,,Adj,,,,,,
738,even1260,Even,724,"Beji-l hör-če-wut-ten emu-re-mman-PL go-PFCT.PART-ACC-3PL bring-NONFUT-1SGBeji-l-bu hör-če-wut-ten emu-re-mman-PL-ACC go-PFCT.PART-ACC-3PL bring-NONFUT-1SG'I brought back the men who had left'",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,1571,Number,number,Dependent-Head,,,PTCP,,,,,,
738,even1260,Even,724,"Beji-l hör-če-wut-ten emu-re-mman-PL go-PFCT.PART-ACC-3PL bring-NONFUT-1SGBeji-l-bu hör-če-wut-ten emu-re-mman-PL-ACC go-PFCT.PART-ACC-3PL bring-NONFUT-1SG'I brought back the men who had left'",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,1571,Role,role,Dependent-Head,,,Adj,,,,,,
738,even1260,Even,724,"Beji-l hör-če-wut-ten emu-re-mman-PL go-PFCT.PART-ACC-3PL bring-NONFUT-1SGBeji-l-bu hör-če-wut-ten emu-re-mman-PL-ACC go-PFCT.PART-ACC-3PL bring-NONFUT-1SG'I brought back the men who had left'",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,1571,Role,role,Dependent-Head,,,PTCP,,,,,,
738,even1260,Even,725,"nogop-in ǯarka first-POSS3:SG part 'the first part’əli lə̄-tən inəŋlə̄ ‘on the third day’ (p.11)hagdiŋatan orolcemŋā 'der älteste Rentierzüchter' (älteste-Px3sg Rentierzüchter) [MR: no glossing in the source] (p. 17f. Fn 58).",Anti-construct state,construct state,construct marker,TRUE,1571,,,Dependent-Head,,,Adj,,,,,,
738,even1260,Even,725,"nogop-in ǯarka first-POSS3:SG part 'the first part’əli lə̄-tən inəŋlə̄ ‘on the third day’ (p.11)hagdiŋatan orolcemŋā 'der älteste Rentierzüchter' (älteste-Px3sg Rentierzüchter) [MR: no glossing in the source] (p. 17f. Fn 58).",Anti-construct state,construct state,construct marker,TRUE,1571,,,Dependent-Head,,,Ord,,,,,,
2340,cent1973,Pashto (Central),726,stérree haléka 'tired boy',Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Dependent-Head,,,Adj,,,,,,
2340,cent1973,Pashto (Central),726,stérree haléka 'tired boy',Head-driven agreement,agreement/class marker,agreement,TRUE,,Gender,classification,Dependent-Head,,,Adj,,,,,,
2340,cent1973,Pashto (Central),726,stérree haléka 'tired boy',Head-driven agreement,agreement/class marker,agreement,TRUE,,Role,role,Dependent-Head,,,Adj,,,,,,
1428,taly1247,Talysh (Azerbaijan),727,"yol-a di big-ATTR tree 'big tree'žen-a palang woman-ATTR leopard 'female leopard'",Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,,,Adj,non-specific,pragmatic,OK,neutral,neutral,
1428,taly1247,Talysh (Azerbaijan),727,"yol-a di big-ATTR tree 'big tree'žen-a palang woman-ATTR leopard 'female leopard'",Anti-construct state,construct state,construct marker,TRUE,,,,Dependent-Head,,,N,non-specific,pragmatic,OK,neutral,neutral,
1428,taly1247,Talysh (Azerbaijan),728,gav-i palang mouth-OBL leopard 'the mouth of the leopard',Governed,government,,TRUE,1572,,,Dependent-Head,,,N,specific,pragmatic,OK,,,
